Gestures,Hand,HandPalmPosition,HandPalmOrientation
2,Right,"(138.69, 334.91, -67.9505)","(0.253027, 0.0309165, -0.966965)"
2,Right,"(139.202, 334.836, -67.3277)","(0.255807, 0.0343369, -0.966118)"
2,Right,"(139.75, 334.95, -66.6545)","(0.25668, 0.0346147, -0.965876)"
2,Right,"(140.231, 335.032, -66.0502)","(0.257431, 0.0373995, -0.965573)"
2,Right,"(140.769, 335.262, -65.4184)","(0.256163, 0.0400935, -0.965802)"
2,Right,"(141.161, 335.344, -64.6604)","(0.255819, 0.03922, -0.965929)"
2,Right,"(141.607, 335.6, -63.9261)","(0.255994, 0.0371902, -0.965963)"
2,Right,"(141.888, 335.84, -63.2549)","(0.255289, 0.0346252, -0.966245)"
2,Right,"(142.199, 336.087, -62.5779)","(0.256533, 0.0366097, -0.965842)"
2,Right,"(142.417, 336.326, -61.8174)","(0.255504, 0.0345382, -0.966191)"
2,Right,"(142.55, 336.428, -61.0762)","(0.256546, 0.0322282, -0.965994)"
2,Right,"(142.713, 336.474, -60.2164)","(0.259133, 0.0316582, -0.965323)"
2,Right,"(142.707, 336.496, -59.3554)","(0.258524, 0.0354908, -0.965353)"
2,Right,"(142.706, 336.532, -58.5357)","(0.258261, 0.0347617, -0.96545)"
2,Right,"(142.611, 336.439, -57.5541)","(0.25791, 0.0377528, -0.965431)"
2,Right,"(142.275, 336.2, -55.4998)","(0.257951, 0.0405004, -0.965309)"
2,Right,"(142.072, 335.973, -54.667)","(0.257467, 0.0389875, -0.9655)"
2,Right,"(141.805, 335.792, -53.6699)","(0.2563, 0.0365062, -0.965908)"
2,Right,"(140.913, 334.977, -50.4081)","(0.253781, 0.0387196, -0.966487)"
2,Right,"(140.392, 334.371, -49.5669)","(0.253107, 0.0420552, -0.966524)"
2,Right,"(140.007, 333.843, -48.4654)","(0.253214, 0.0443567, -0.966393)"
2,Right,"(139.644, 333.496, -47.255)","(0.252174, 0.0410308, -0.966812)"
2,Right,"(139.221, 333.076, -46.1898)","(0.250148, 0.0397988, -0.967389)"
2,Right,"(138.873, 332.754, -45.143)","(0.246801, 0.0372583, -0.96835)"
2,Right,"(138.46, 332.527, -43.9758)","(0.242322, 0.0392894, -0.9694)"
2,Right,"(138.188, 332.442, -42.7612)","(0.241501, 0.0397631, -0.969586)"
2,Right,"(137.935, 332.271, -41.5916)","(0.241355, 0.0415956, -0.969545)"
2,Right,"(137.654, 331.984, -40.4945)","(0.24388, 0.0446179, -0.968778)"
2,Right,"(137.422, 331.874, -39.1373)","(0.245662, 0.0450598, -0.968308)"
2,Right,"(137.194, 331.746, -37.9074)","(0.246401, 0.0451968, -0.968114)"
2,Right,"(137.03, 331.776, -36.6213)","(0.247365, 0.0444602, -0.967902)"
2,Right,"(136.75, 331.599, -35.424)","(0.247439, 0.0482405, -0.967702)"
2,Right,"(136.436, 331.38, -34.041)","(0.248015, 0.0514753, -0.967388)"
2,Right,"(136.142, 331.264, -32.7488)","(0.245727, 0.054762, -0.967791)"
2,Right,"(135.915, 331.239, -31.4269)","(0.244508, 0.0504745, -0.968333)"
2,Right,"(135.666, 331.24, -30.1554)","(0.244614, 0.0530364, -0.968169)"
2,Right,"(135.549, 331.402, -28.7846)","(0.246646, 0.0595152, -0.967277)"
2,Right,"(135.397, 331.525, -27.3441)","(0.249009, 0.0593926, -0.966678)"
2,Right,"(135.303, 331.453, -26.0314)","(0.251962, 0.061354, -0.96579)"
2,Right,"(135.198, 331.787, -24.568)","(0.252274, 0.0659751, -0.965404)"
2,Right,"(135.127, 332.265, -21.5537)","(0.249748, 0.0646817, -0.966148)"
2,Right,"(135.127, 332.541, -20.3872)","(0.252099, 0.0730616, -0.964939)"
2,Right,"(134.948, 332.361, -18.7873)","(0.25648, 0.0724265, -0.963832)"
2,Right,"(135.001, 332.529, -17.3225)","(0.258034, 0.0650922, -0.963941)"
2,Right,"(134.837, 332.618, -15.9193)","(0.258707, 0.0726286, -0.963221)"
2,Right,"(134.734, 332.615, -14.4158)","(0.258041, 0.0643151, -0.963991)"
2,Right,"(134.485, 332.552, -13.0873)","(0.256149, 0.0707386, -0.964045)"
2,Right,"(134.254, 332.492, -11.3388)","(0.252355, 0.0661358, -0.965372)"
2,Right,"(134.077, 332.849, -9.56577)","(0.24232, 0.0615718, -0.96824)"
2,Right,"(133.859, 332.563, -7.77387)","(0.247788, 0.0645486, -0.966662)"
2,Right,"(133.665, 332.697, -5.92562)","(0.233634, 0.0502189, -0.971027)"
2,Right,"(133.457, 333.352, -4.04693)","(0.22149, 0.0545537, -0.973635)"
2,Right,"(133.412, 333.791, -2.15613)","(0.213816, 0.0426613, -0.975942)"
2,Right,"(133.501, 334.22, -0.512547)","(0.205004, 0.0361108, -0.978095)"
2,Right,"(133.519, 334.614, 1.3234)","(0.202796, 0.0346583, -0.978608)"
2,Right,"(134.008, 335.004, 3.17862)","(0.204462, 0.0320665, -0.978349)"
2,Right,"(134.028, 335.048, 4.94266)","(0.200781, 0.0321796, -0.979108)"
2,Right,"(134.397, 335.284, 6.62974)","(0.201485, 0.0246377, -0.979182)"
2,Right,"(134.665, 335.506, 8.31622)","(0.204015, 0.0359098, -0.978309)"
2,Right,"(135.228, 335.778, 9.90689)","(0.210185, 0.0368889, -0.976965)"
2,Right,"(135.708, 335.581, 11.4919)","(0.215211, 0.0405035, -0.975727)"
2,Right,"(136.254, 335.261, 12.9542)","(0.225415, 0.0454373, -0.973203)"
2,Right,"(136.968, 335.303, 14.5107)","(0.229318, 0.0398775, -0.972534)"
2,Right,"(137.526, 335.014, 16.0991)","(0.231504, 0.0479936, -0.971649)"
2,Right,"(138.3, 334.962, 17.6356)","(0.235479, 0.0395182, -0.971076)"
2,Right,"(138.75, 334.744, 19.4035)","(0.237521, 0.0456299, -0.97031)"
2,Right,"(139.603, 334.748, 20.9245)","(0.243548, 0.039175, -0.969097)"
2,Right,"(140.98, 334.877, 24.101)","(0.251604, 0.0375587, -0.967101)"
2,Right,"(141.787, 335.081, 25.2221)","(0.255199, 0.0290987, -0.966451)"
2,Right,"(142.207, 334.806, 26.8381)","(0.25826, 0.0412654, -0.965194)"
2,Right,"(143.196, 334.775, 28.4377)","(0.262536, 0.0321691, -0.964386)"
2,Right,"(143.514, 334.787, 30.5285)","(0.26246, 0.037039, -0.964232)"
2,Right,"(144.377, 334.976, 32.2255)","(0.266334, 0.0319777, -0.96335)"
2,Right,"(144.848, 335.085, 33.7395)","(0.271319, 0.034468, -0.961872)"
2,Right,"(145.563, 335.148, 34.9271)","(0.27465, 0.0379751, -0.960794)"
2,Right,"(146.282, 335.159, 35.9815)","(0.27526, 0.0381249, -0.960613)"
2,Right,"(146.624, 335.093, 37.202)","(0.270868, 0.0450912, -0.96156)"
2,Right,"(147.249, 334.813, 38.4568)","(0.274757, 0.0395512, -0.9607)"
2,Right,"(147.385, 334.481, 39.8638)","(0.273809, 0.03777, -0.961042)"
2,Right,"(147.991, 334.553, 40.7813)","(0.282807, 0.0391394, -0.958378)"
2,Right,"(148.429, 334.395, 41.5773)","(0.291631, 0.0311133, -0.956025)"
2,Right,"(148.982, 334.208, 42.3461)","(0.300165, 0.0312693, -0.953375)"
2,Right,"(149.448, 334.015, 42.9878)","(0.305847, 0.037728, -0.951333)"
2,Right,"(149.58, 333.572, 43.8326)","(0.304664, 0.0413556, -0.951562)"
2,Right,"(150.099, 333.396, 44.4922)","(0.310108, 0.03979, -0.949868)"
2,Right,"(150.265, 333.144, 45.2078)","(0.313161, 0.0397152, -0.948869)"
2,Right,"(150.684, 333.037, 45.836)","(0.317307, 0.039709, -0.947491)"
2,Right,"(150.777, 332.744, 46.2131)","(0.322444, 0.0381038, -0.945821)"
2,Right,"(150.885, 332.438, 46.5558)","(0.326611, 0.041276, -0.944257)"
2,Right,"(150.872, 332.253, 46.8266)","(0.324215, 0.0431734, -0.944998)"
2,Right,"(150.788, 331.833, 47.3867)","(0.320916, 0.037118, -0.94638)"
2,Right,"(150.791, 331.751, 47.5612)","(0.321345, 0.0431616, -0.945978)"
2,Right,"(150.568, 331.541, 48.0416)","(0.322687, 0.0396456, -0.945675)"
2,Right,"(150.452, 331.521, 48.147)","(0.326093, 0.0460785, -0.944214)"
2,Right,"(150.017, 331.611, 48.3263)","(0.331517, 0.0494008, -0.942155)"
2,Right,"(149.659, 331.644, 48.5813)","(0.337712, 0.0504446, -0.939897)"
2,Right,"(149.24, 331.72, 48.6128)","(0.336864, 0.0513278, -0.940153)"
2,Right,"(148.468, 331.483, 48.7375)","(0.333423, 0.0508461, -0.941405)"
2,Right,"(147.878, 331.049, 48.785)","(0.328235, 0.0470642, -0.943423)"
2,Right,"(146.676, 330.396, 48.8642)","(0.323583, 0.0395044, -0.945375)"
2,Right,"(145.677, 329.73, 48.67)","(0.32156, 0.0428117, -0.945921)"
2,Right,"(144.361, 329.085, 48.3951)","(0.320404, 0.0387777, -0.946487)"
2,Right,"(142.953, 328.376, 48.2413)","(0.319977, 0.039316, -0.946609)"
2,Right,"(141.584, 327.768, 48.0647)","(0.314325, 0.0423937, -0.948368)"
2,Right,"(140.081, 327.314, 47.9481)","(0.314802, 0.0431458, -0.948176)"
2,Right,"(138.683, 327.086, 48.0136)","(0.308696, 0.0452633, -0.950083)"
2,Right,"(137.095, 326.497, 47.919)","(0.307898, 0.042054, -0.95049)"
2,Right,"(135.662, 326.036, 47.7944)","(0.302899, 0.0406289, -0.952156)"
2,Right,"(134.245, 325.689, 47.3236)","(0.321334, 0.0431799, -0.945981)"
2,Right,"(132.617, 325.015, 47.0955)","(0.332539, 0.0310043, -0.94258)"
2,Right,"(131.17, 324.819, 46.9795)","(0.335203, 0.0385673, -0.941356)"
2,Right,"(129.502, 324.317, 46.876)","(0.335457, 0.0264912, -0.941683)"
2,Right,"(128.103, 324.379, 46.3747)","(0.328064, 0.0395808, -0.943826)"
2,Right,"(126.745, 324.127, 46.1335)","(0.326904, 0.0303684, -0.94457)"
2,Right,"(125.386, 323.947, 45.9078)","(0.327833, 0.0323725, -0.944181)"
2,Right,"(124.154, 324, 45.6655)","(0.322392, 0.0314215, -0.946085)"
2,Right,"(122.699, 323.469, 45.3041)","(0.327054, 0.03162, -0.944476)"
2,Right,"(121.292, 323.351, 44.9983)","(0.319535, 0.0418235, -0.946651)"
2,Right,"(119.793, 322.935, 44.8322)","(0.318447, 0.0351915, -0.947287)"
2,Right,"(118.446, 323.029, 44.6683)","(0.315081, 0.0363699, -0.948368)"
2,Right,"(117.113, 323.381, 44.0702)","(0.306491, 0.0405419, -0.95101)"
2,Right,"(115.909, 323.572, 43.48)","(0.302618, 0.0497082, -0.951815)"
2,Right,"(114.653, 323.796, 42.9577)","(0.298396, 0.0570692, -0.952734)"
2,Right,"(113.263, 323.539, 42.5463)","(0.300608, 0.0607947, -0.951808)"
2,Right,"(112.05, 323.689, 42.202)","(0.298463, 0.0606255, -0.952494)"
2,Right,"(110.547, 323.467, 41.8671)","(0.293365, 0.0616919, -0.954008)"
2,Right,"(109.27, 323.529, 41.6949)","(0.29012, 0.0565021, -0.955321)"
2,Right,"(107.787, 323.614, 41.3179)","(0.283055, 0.0519062, -0.957698)"
2,Right,"(106.266, 323.279, 41.1314)","(0.286211, 0.0566966, -0.956488)"
2,Right,"(104.652, 322.966, 40.9358)","(0.286526, 0.0630327, -0.955997)"
2,Right,"(102.894, 322.465, 40.8646)","(0.286304, 0.0539473, -0.956619)"
2,Right,"(101.184, 322.009, 40.8646)","(0.282346, 0.0510165, -0.957955)"
2,Right,"(99.2531, 321.212, 40.6873)","(0.281247, 0.0449385, -0.958583)"
2,Right,"(97.509, 320.637, 40.5836)","(0.278544, 0.0411325, -0.959542)"
2,Right,"(95.6501, 320.041, 40.5012)","(0.271469, 0.0318722, -0.961919)"
2,Right,"(93.7741, 319.594, 40.41)","(0.264161, 0.0256503, -0.964137)"
2,Right,"(92.0267, 319.017, 40.1845)","(0.265338, 0.0286502, -0.96373)"
2,Right,"(90.1509, 318.402, 39.8468)","(0.258815, 0.0171332, -0.965775)"
2,Right,"(88.5942, 317.954, 39.5086)","(0.258277, 0.0148837, -0.965956)"
2,Right,"(86.8973, 317.596, 38.9748)","(0.254787, 0.013048, -0.966909)"
2,Right,"(85.2678, 317.145, 38.56)","(0.252629, 0.0130604, -0.967475)"
2,Right,"(80.0143, 316.529, 37.2971)","(0.247157, 0.0133527, -0.968883)"
2,Right,"(78.3566, 316.305, 36.8547)","(0.245499, 0.0122028, -0.96932)"
2,Right,"(76.5282, 316.359, 36.3272)","(0.242507, 0.0119684, -0.970076)"
2,Right,"(74.6651, 316.431, 35.7255)","(0.239604, 0.0164161, -0.970732)"
2,Right,"(72.7609, 316.457, 35.2289)","(0.236177, 0.0148825, -0.971596)"
2,Right,"(70.9512, 316.679, 34.4979)","(0.233095, 0.0173442, -0.972299)"
2,Right,"(69.0293, 316.759, 33.8802)","(0.232037, 0.0262676, -0.972352)"
2,Right,"(67.1291, 316.9, 33.2576)","(0.233014, 0.0303622, -0.971999)"
2,Right,"(65.1168, 316.942, 32.7651)","(0.230338, 0.0313978, -0.972604)"
2,Right,"(63.0848, 316.992, 32.2702)","(0.227029, 0.03097, -0.973395)"
2,Right,"(61.134, 317.18, 31.8405)","(0.225725, 0.0271868, -0.973812)"
2,Right,"(59.0479, 317.147, 31.329)","(0.223649, 0.035986, -0.974005)"
2,Right,"(56.9971, 316.947, 30.7942)","(0.2216, 0.0411353, -0.97427)"
2,Right,"(54.91, 316.603, 30.266)","(0.221713, 0.0425589, -0.974183)"
2,Right,"(50.9204, 316.499, 29.4846)","(0.214952, 0.0367941, -0.975931)"
2,Right,"(48.9265, 316.131, 28.8991)","(0.208135, 0.0425693, -0.977173)"
2,Right,"(47.2414, 316.408, 28.4426)","(0.20301, 0.0469847, -0.978049)"
2,Right,"(45.2127, 315.627, 27.7483)","(0.205345, 0.0548269, -0.977153)"
2,Right,"(43.3615, 315.423, 27.4348)","(0.207321, 0.0468185, -0.977152)"
2,Right,"(41.3322, 314.768, 26.6646)","(0.203345, 0.0398264, -0.978297)"
2,Right,"(39.3851, 314.186, 25.8645)","(0.199477, 0.0394341, -0.979109)"
2,Right,"(37.6859, 313.908, 25.3531)","(0.202613, 0.039419, -0.978465)"
2,Right,"(35.8056, 313.044, 24.5741)","(0.203229, 0.0493153, -0.977888)"
2,Right,"(34.1344, 312.544, 24.1936)","(0.206918, 0.0563359, -0.976735)"
2,Right,"(32.2662, 312.222, 23.3857)","(0.206699, 0.0425274, -0.97748)"
2,Right,"(30.3795, 311.677, 22.8377)","(0.214069, 0.0366785, -0.97613)"
2,Right,"(28.367, 311.552, 22.3838)","(0.209808, 0.0349555, -0.977117)"
2,Right,"(26.2882, 311.359, 21.6921)","(0.204398, 0.035175, -0.978256)"
2,Right,"(24.084, 310.369, 21.2284)","(0.208305, 0.0514002, -0.976712)"
2,Right,"(22.0253, 310.199, 20.6364)","(0.204533, 0.0380513, -0.97812)"
2,Right,"(19.9302, 309.788, 20.1044)","(0.20155, 0.0331927, -0.978916)"
2,Right,"(17.8631, 310.186, 19.5839)","(0.197805, 0.00704614, -0.980216)"
2,Right,"(15.7818, 309.964, 18.9655)","(0.197464, 0.00933232, -0.980266)"
2,Right,"(13.5914, 309.908, 18.444)","(0.192938, 0.0137038, -0.981115)"
2,Right,"(11.4904, 310.376, 17.9039)","(0.1856, 0.000861779, -0.982625)"
2,Right,"(9.41164, 310.422, 17.46)","(0.181967, 0.0113679, -0.983239)"
2,Right,"(7.32978, 310.319, 16.9314)","(0.178177, -0.00284726, -0.983994)"
2,Right,"(5.25222, 309.996, 16.3483)","(0.175384, -0.00517287, -0.984487)"
2,Right,"(3.10905, 309.611, 15.7887)","(0.17162, -0.00740634, -0.985135)"
2,Right,"(0.995116, 309.551, 15.149)","(0.170312, -0.0088224, -0.985351)"
2,Right,"(-1.16333, 309.193, 14.7381)","(0.162472, -0.00250567, -0.98671)"
2,Right,"(-5.50525, 309.305, 13.6881)","(0.158041, 0.000416627, -0.987432)"
2,Right,"(-7.46798, 309.691, 13.3193)","(0.157337, -0.00434277, -0.987535)"
2,Right,"(-9.55013, 309.84, 12.7729)","(0.15568, 0.000842353, -0.987807)"
2,Right,"(-11.6393, 310.16, 12.4545)","(0.15266, -0.000263535, -0.988279)"
2,Right,"(-13.8482, 310.347, 12.068)","(0.149954, -0.00505174, -0.98868)"
2,Right,"(-15.9084, 310.446, 11.4495)","(0.148254, -0.00223159, -0.988947)"
2,Right,"(-18.0077, 310.683, 10.9404)","(0.142438, -0.00465554, -0.989793)"
2,Right,"(-20.1986, 310.79, 10.3671)","(0.134191, 0.000813687, -0.990955)"
2,Right,"(-22.2084, 310.876, 10.0775)","(0.133454, -0.0081597, -0.991021)"
2,Right,"(-24.3267, 310.87, 9.55682)","(0.128758, 0.00031734, -0.991676)"
2,Right,"(-26.3834, 310.798, 9.13891)","(0.124924, -0.00225445, -0.992164)"
2,Right,"(-28.4259, 310.884, 8.75835)","(0.122509, -0.00902299, -0.992426)"
2,Right,"(-30.54, 310.826, 8.21545)","(0.109966, -0.00769725, -0.993906)"
2,Right,"(-32.4818, 311.023, 7.89957)","(0.105524, -0.0114819, -0.99435)"
2,Right,"(-34.5183, 311.26, 7.41917)","(0.0958159, -0.00520416, -0.995385)"
2,Right,"(-36.3506, 311.615, 7.13915)","(0.0939609, -0.00832843, -0.995541)"
2,Right,"(-38.262, 312.082, 6.72426)","(0.0859135, -0.00263443, -0.996299)"
2,Right,"(-39.9947, 312.254, 6.406)","(0.0841293, 0.00602051, -0.996437)"
2,Right,"(-41.759, 312.466, 6.12601)","(0.0835656, 0.00472516, -0.996491)"
2,Right,"(-43.5525, 312.721, 5.70482)","(0.0784703, 0.0133633, -0.996827)"
2,Right,"(-45.1968, 312.997, 5.45076)","(0.078453, 0.0123535, -0.996841)"
2,Right,"(-46.945, 313.26, 5.26861)","(0.071554, 0.0110039, -0.997376)"
2,Right,"(-48.5236, 313.48, 4.76833)","(0.0736737, 0.0153127, -0.997165)"
2,Right,"(-50.1228, 313.779, 4.34969)","(0.0726085, 0.0160036, -0.997232)"
2,Right,"(-51.759, 314.117, 3.94269)","(0.0707167, 0.0197365, -0.997301)"
2,Right,"(-53.3217, 314.26, 3.61864)","(0.0721996, 0.0229104, -0.997127)"
2,Right,"(-55.0238, 314.475, 3.31379)","(0.0674913, 0.0174618, -0.997567)"
2,Right,"(-56.6253, 314.906, 2.95483)","(0.0708235, 0.0186753, -0.997314)"
2,Right,"(-58.3548, 315.198, 2.561)","(0.0696573, 0.0205321, -0.99736)"
2,Right,"(-60.1086, 315.427, 2.08839)","(0.0688597, 0.0229534, -0.997362)"
2,Right,"(-61.8798, 315.557, 1.66213)","(0.0665649, 0.0227762, -0.997522)"
2,Right,"(-63.7255, 315.849, 1.30878)","(0.0642325, 0.0224598, -0.997682)"
2,Right,"(-65.6825, 316.065, 0.920612)","(0.0618566, 0.0203554, -0.997877)"
2,Right,"(-67.5624, 316.373, 0.619648)","(0.0571848, 0.0205788, -0.998151)"
2,Right,"(-69.4975, 316.624, 0.350845)","(0.0524315, 0.022494, -0.998371)"
2,Right,"(-71.3336, 316.549, 0.256206)","(0.0478671, 0.0247933, -0.998546)"
2,Right,"(-73.0916, 316.491, 0.268781)","(0.0450401, 0.0232278, -0.998715)"
2,Right,"(-74.8603, 316.478, 0.291285)","(0.0410325, 0.0183095, -0.99899)"
2,Right,"(-76.6372, 316.618, 0.220582)","(0.0338909, 0.0229465, -0.999162)"
2,Right,"(-78.3701, 316.834, 0.154937)","(0.0294694, 0.0242386, -0.999272)"
2,Right,"(-80.1575, 317.186, 0.088286)","(0.0241697, 0.0231765, -0.999439)"
2,Right,"(-81.88, 317.41, -0.0121998)","(0.0173549, 0.0225952, -0.999594)"
2,Right,"(-83.4873, 317.461, -0.114267)","(0.0141061, 0.0210226, -0.99968)"
2,Right,"(-85.1851, 317.522, -0.346371)","(0.00794142, 0.0237182, -0.999687)"
2,Right,"(-86.6795, 317.48, -0.506499)","(0.00400996, 0.0255212, -0.999666)"
2,Right,"(-88.1507, 317.282, -0.631818)","(0.00286093, 0.0184745, -0.999825)"
2,Right,"(-89.6004, 317.189, -0.883505)","(-0.000961705, 0.0196822, -0.999806)"
2,Right,"(-90.9928, 316.9, -1.10929)","(-0.00188864, 0.0134809, -0.999907)"
2,Right,"(-92.2886, 316.648, -1.32219)","(-0.00547797, 0.00991989, -0.999936)"
2,Right,"(-93.5439, 316.434, -1.58716)","(-0.00776223, 0.0114701, -0.999904)"
2,Right,"(-94.769, 316.245, -1.88839)","(-0.0118759, 0.015031, -0.999816)"
2,Right,"(-95.9561, 316.071, -2.18077)","(-0.0122316, 0.0125587, -0.999846)"
2,Right,"(-97.1648, 316.065, -2.50329)","(-0.012248, 0.00925573, -0.999882)"
2,Right,"(-98.3074, 316.13, -2.75415)","(-0.0160956, 0.0127283, -0.999789)"
2,Right,"(-99.4691, 316.082, -3.09644)","(-0.0172973, 0.00961668, -0.999804)"
2,Right,"(-100.613, 315.912, -3.35342)","(-0.0215189, 0.00857897, -0.999732)"
2,Right,"(-101.748, 315.812, -3.66154)","(-0.0210069, 0.00830575, -0.999745)"
2,Right,"(-102.802, 315.544, -3.85979)","(-0.0217696, 0.00129813, -0.999762)"
2,Right,"(-103.86, 315.368, -4.09479)","(-0.0214889, 0.00322206, -0.999764)"
2,Right,"(-104.912, 315.106, -4.26445)","(-0.0216563, -0.00322998, -0.99976)"
2,Right,"(-106.102, 315.222, -4.50098)","(-0.0245258, 0.00130214, -0.999698)"
2,Right,"(-107.306, 315.19, -4.76013)","(-0.0298327, -0.00117523, -0.999554)"
2,Right,"(-108.553, 315.32, -4.85052)","(-0.0348462, 0.00019408, -0.999393)"
2,Right,"(-109.714, 315.213, -5.0916)","(-0.0364485, -0.00285215, -0.999331)"
2,Right,"(-110.894, 315.313, -5.22066)","(-0.0383552, -0.00125619, -0.999263)"
2,Right,"(-112.021, 315.224, -5.41947)","(-0.0425275, 0.00309409, -0.99909)"
2,Right,"(-113.159, 315.086, -5.61544)","(-0.0457611, 0.00232787, -0.99895)"
2,Right,"(-114.266, 315.075, -5.78231)","(-0.0503273, 0.00300838, -0.998728)"
2,Right,"(-115.37, 315.152, -5.9857)","(-0.0519908, 0.00181602, -0.998646)"
2,Right,"(-116.379, 314.971, -6.11912)","(-0.0556553, 0.00274062, -0.998446)"
2,Right,"(-117.393, 315.105, -6.28907)","(-0.0560215, -0.00091065, -0.998429)"
2,Right,"(-118.432, 315.236, -6.49347)","(-0.060745, 0.00327433, -0.998148)"
2,Right,"(-119.352, 315.202, -6.74816)","(-0.0620376, -0.00152046, -0.998073)"
2,Right,"(-120.226, 315.125, -7.04518)","(-0.0628703, -0.00560789, -0.998006)"
2,Right,"(-121.114, 315.219, -7.26791)","(-0.0672353, 0.000218682, -0.997737)"
2,Right,"(-121.941, 315.092, -7.52749)","(-0.069279, 0.000224378, -0.997597)"
2,Right,"(-122.697, 315.115, -7.79095)","(-0.0757416, 0.00575526, -0.997111)"
2,Right,"(-123.374, 314.896, -8.14446)","(-0.0766887, 0.00350273, -0.997049)"
2,Right,"(-124.053, 314.92, -8.39618)","(-0.0798513, 0.00475469, -0.996795)"
2,Right,"(-124.655, 314.787, -8.69963)","(-0.0827795, 0.00689997, -0.996544)"
2,Right,"(-125.199, 314.581, -9.05087)","(-0.0826168, 0.00192803, -0.99658)"
2,Right,"(-125.698, 314.408, -9.2772)","(-0.0833802, 0.00040996, -0.996518)"
2,Right,"(-126.933, 313.627, -10.5702)","(-0.0828274, -0.00964733, -0.996517)"
2,Right,"(-126.901, 313.392, -10.784)","(-0.0836921, -0.00861351, -0.996454)"
2,Right,"(-127.179, 313.338, -11.224)","(-0.0859925, -0.00677621, -0.996273)"
2,Right,"(-127.387, 313.202, -11.7573)","(-0.0854044, -0.00584046, -0.996329)"
2,Right,"(-127.61, 313.17, -12.1949)","(-0.0866859, -0.00479496, -0.996224)"
2,Right,"(-127.786, 312.971, -12.7214)","(-0.0877913, -0.00453528, -0.996129)"
2,Right,"(-127.944, 312.908, -13.2284)","(-0.0896718, -0.00147134, -0.99597)"
2,Right,"(-128.043, 312.71, -13.843)","(-0.0889533, -0.00201309, -0.996034)"
2,Right,"(-128.131, 312.699, -14.3981)","(-0.0886305, -0.000974058, -0.996064)"
2,Right,"(-128.182, 312.727, -14.9687)","(-0.0876528, 0.000502617, -0.996151)"
2,Right,"(-128.208, 312.701, -15.6645)","(-0.0852695, -0.00113283, -0.996357)"
2,Right,"(-128.232, 312.741, -16.2919)","(-0.0867461, 0.00158875, -0.996229)"
2,Right,"(-128.098, 312.673, -17.0965)","(-0.0868084, -0.000326333, -0.996225)"
2,Right,"(-127.958, 312.7, -17.7653)","(-0.0882426, 0.00440729, -0.996089)"
2,Right,"(-127.787, 312.712, -18.5786)","(-0.084676, 0.00229847, -0.996406)"
2,Right,"(-127.651, 312.868, -19.331)","(-0.0822548, 0.00120202, -0.996611)"
2,Right,"(-127.486, 313.1, -20.1198)","(-0.0811433, 0.00322286, -0.996697)"
2,Right,"(-127.297, 313.128, -20.9865)","(-0.0792019, 0.000734631, -0.996858)"
2,Right,"(-127.06, 313.198, -21.7403)","(-0.077773, 0.00270826, -0.996967)"
2,Right,"(-126.812, 313.256, -22.654)","(-0.0769186, 0.00101484, -0.997037)"
2,Right,"(-126.366, 313.449, -24.6325)","(-0.0754962, 0.000483226, -0.997146)"
2,Right,"(-126.323, 313.683, -25.5123)","(-0.0768855, 0.00445414, -0.99703)"
2,Right,"(-126.102, 313.804, -26.3936)","(-0.0768643, 0.00833271, -0.997007)"
2,Right,"(-125.909, 313.968, -27.2965)","(-0.076228, 0.00674262, -0.997068)"
2,Right,"(-125.787, 314.187, -28.1866)","(-0.0753434, 0.00955837, -0.997112)"
2,Right,"(-125.752, 314.499, -29.1793)","(-0.077127, 0.0100959, -0.99697)"
2,Right,"(-125.774, 314.772, -30.1599)","(-0.0792807, 0.0132277, -0.996765)"
2,Right,"(-125.713, 314.914, -31.0859)","(-0.0769565, 0.010649, -0.996978)"
2,Right,"(-125.732, 315.105, -31.9889)","(-0.0778253, 0.0101198, -0.996916)"
2,Right,"(-125.784, 315.342, -32.9887)","(-0.0801124, 0.0159997, -0.996657)"
2,Right,"(-125.909, 315.434, -33.8744)","(-0.0807581, 0.016237, -0.996601)"
2,Right,"(-126.009, 315.478, -34.769)","(-0.0827505, 0.0172878, -0.99642)"
2,Right,"(-126.082, 315.384, -35.6415)","(-0.0824786, 0.0139509, -0.996495)"
2,Right,"(-126.177, 315.33, -36.5539)","(-0.0817044, 0.0102991, -0.996603)"
2,Right,"(-126.444, 315.501, -37.514)","(-0.0836542, 0.0106647, -0.996438)"
2,Right,"(-126.61, 315.61, -38.4287)","(-0.0845421, 0.0114013, -0.996355)"
2,Right,"(-126.753, 315.489, -39.3946)","(-0.087487, 0.0147368, -0.996057)"
2,Right,"(-126.916, 315.389, -40.3553)","(-0.0888059, 0.0133802, -0.995959)"
2,Right,"(-127.125, 315.398, -41.3497)","(-0.0916681, 0.0165123, -0.995653)"
2,Right,"(-127.33, 315.352, -42.3793)","(-0.0924731, 0.0146348, -0.995608)"
2,Right,"(-127.517, 315.198, -43.3575)","(-0.0949204, 0.0172441, -0.995336)"
2,Right,"(-127.705, 315.146, -44.4996)","(-0.0926619, 0.0142692, -0.995595)"
2,Right,"(-128.026, 315.16, -45.6571)","(-0.0938842, 0.0168201, -0.995441)"
2,Right,"(-128.317, 315.067, -46.8277)","(-0.0973667, 0.0200577, -0.995046)"
2,Right,"(-128.571, 314.969, -47.9803)","(-0.0987612, 0.0203083, -0.994904)"
